id,date,time,name,tweet,language,timestamp
1301060225223528448,2020-09-02,09:31:44,Partia KORWiN,"Deklaracja ideowa KORWiN❗️ 2️⃣Jesteśmy partią konserwatywno-liberalną, zwolennikami cywilizacji łacińskiej, greckiego umiłowania prawdy i piękna, rzymskich zasad prawa i praworządności oraz etyki chrześcijańskiej. Całkowicie odrzucamy socjalizm i zasadę tzw. sprawiedliwości społ.  https://t.co/TqAkBhGXln",pl,2020-09-02 09:31:44
1300365871098011650,2020-08-31,11:32:37,Partia KORWiN,"Deklaracja ideowa KORWiN❗️ 1️⃣ Uważamy, że każdy człowiek rodzi się i pozostaje wolny. Jego wolność ograniczona jest jedynie wolnością innych ludzi. Wolność każdego człowieka wiąże się z odpowiedzialnością za własny los, dlatego wyznajemy zasadę: chcącemu nie dzieje się krzywda.  https://t.co/tRPbHgwg8l",pl,2020-08-31 11:32:37
1299373603738333186,2020-08-28,17:49:42,Partia KORWiN,"PiS rozwija swój autorski ""rodzina na swoim"". Kamila Andruszkiewicz, żona wiceministra cyfryzacji, absolwentka filologii rosyjskiej na Uniwersytecie Pedagogicznym w Krakowie właśnie została powołana na stanowisko Prezesa Agencji Rozwoju Przemysłu.  https://t.co/Lv3Bf7MWTj",pl,2020-08-28 17:49:42
1299293314328518656,2020-08-28,12:30:40,Partia KORWiN,#Podatekcukrowy to już #35podatekPiS   A w mediach - cisza... 😡,pl,2020-08-28 12:30:40
1299292071019372544,2020-08-28,12:25:44,Partia KORWiN,"Nie chcemy żyć w państwie, w którym urzędnicy dyktują nam co można a czego nie można jeść!!",pl,2020-08-28 12:25:44
1299291871949344768,2020-08-28,12:24:56,Partia KORWiN,"To nie podatek, to tylko taka drobna OPŁATA☺️  #Podatekcukrowy #podatki",pl,2020-08-28 12:24:56
1299260588489613312,2020-08-28,10:20:38,Partia KORWiN,XD,und,2020-08-28 10:20:38
1299260387267837956,2020-08-28,10:19:50,Partia KORWiN,@MF_GOV_PL @RadioWNET XD,und,2020-08-28 10:19:50
1299258967126880256,2020-08-28,10:14:11,Partia KORWiN,"Jak mawiała śp.lady Margaret Thatcher: ""Problem z socjalistami jest taki, że zawsze w końcu kończą im się cudze pieniądze"".  https://t.co/PsFQJMnUwF  https://t.co/YFoxavvyqL",pl,2020-08-28 10:14:11
1299075998881910784,2020-08-27,22:07:08,Partia KORWiN,"Premier Mateusz Morawiecki 30 czerwca mówił tak: ""Prezydent Andrzej Duda jest gwarantem tego, że podatki nie będą podnoszone"". .@SlawomirMentzen: Pezydent niskich podatków Andrzej Duda będący gwarantem tego, że podatki nie wzrosną, podpisał ustawę o podatku cukrowym.  https://t.co/NkEKrdlhs5",pl,2020-08-27 22:07:08
1299041409106927619,2020-08-27,19:49:41,Partia KORWiN,".@SosnierzTv: Koniec z tymi wygłupami, dość tych masek, tych ograniczeń, trzeba skończyć wygłupiać się z tym wirusem. Powinniśmy już dawno powiedzieć, że epidemia w Polsce się nie przyjęła, wiemy, że nie przynosi specjalnych szkód i nie jest cięższa niż inne powszechne choroby.  https://t.co/rMuiToK2GH",pl,2020-08-27 19:49:41
1299018995723624451,2020-08-27,18:20:37,Partia KORWiN,"Premier Mateusz Morawiecki 30 czerwca 2020 mówił tak: ""Prezydent Andrzej Duda jest gwarantem tego, że podatki nie będą podnoszone"". Tymczasem dzisiaj Prezydent Andrzej Duda podpisał ustawę wprowadzającą kolejny nowy podatek, tym razem to tzw. podatek cukrowy.  https://t.co/RKT5lMtLrv",pl,2020-08-27 18:20:37
